s10
c1234
4680
31678
31679
31681,,,1,1
31682,,,2,2
31683
31684,,3,4,3
31685
31686
31687
31688,,4,4,3
31689
31690
31691
31692,,,4,3
31693
31694
31695
31697,,1,1,1
31698,,,2,2
31699
31700,,3,,3
31701
31702
31703
31704,,4,4,
31705
31706
31707
31708
31709
31710
31711
31713,,,1,1
31714,,2,2,2
31715
31716,,3,,3
31717
31718
31719
31720,,4,4,
31721
31722
31723
31724
31725
31726
31727
31729,,1,1,1
31730,,2,2,2
31731
31732,,3,,3
31733
31734
31735
31736,,4,4,
31737
31738
31739
31740
31741
31742
31743
31762,,,3,12
31763,1,,3,12
31764,,,3,13
31765,1,,3,13
31766,,,3,1
31767,1,,3,1
31768,,,4,13
31769,1,,4,13
31770,,,,1
31771,1,,,1
31772,,,,13
31773,1,,,13
31774,,,,1
31775,1,,,1
31777,,,3,12
31779,2,,3,12
31780,,,3,23
31781,,,3,2
31782,2,,3,23
31783,2,,3,2
31784,,,4,23
31785,,,,2
31786,2,,4,23
31787,2,,,2
31788,,,,23
31789,,,,2
31790,2,,,23
31791,2,,,2
31793,,1,3,12
31794,,2,3,12
31795,,,3,12
31796,,,3,3
31797,,,3,
31798,,,3,
31799,,,3,
31800,,,4,3
31801
31802
31803
31804,,,,3
31805
31806
31807
31809,,,3,13
31810,,,3,23
31811,,,3,3
31813,3,,3,13
31814,3,,3,23
31815,3,,3,3
31817,4,,3,13
31818,4,,3,23
31819,4,,3,3
31821,34,,3,13
31822,34,,3,23
31823,34,,3,3
31825,,1,3,13
31826,,,3,2
31827,,,3,
31828,,3,3,13
31829,,,3,13
31830,,,3,
31831,,,3,
31832,,3,4,13
31833,,,,13
31834
31835
31836,,3,,13
31837,,,,13
31838
31839
31841,,,3,1
31842,,2,3,23
31843,,,3,
31844,,3,3,23
31845,,,3,
31846,,,3,23
31847,,,3,
31848,,3,4,23
31849
31850,,,,23
31851
31852,,3,,23
31853
31854,,,,23
31855
31857,,1,3,1
31858,,2,3,2
31859,,,3,
31860,,3,3,3
31861,,,3,
31862,,,3,
31863,,,3,
31864,,3,4,3
31865
31866
31867
31868,,3,,3
31869
31870
31871
31873,,,4,13
31874,,,4,23
31875,,,4,3
31877,3,,4,13
31878,3,,4,23
31879,3,,4,3
31881,4,,4,13
31882,4,,4,23
31883,4,,4,3
31885,34,,4,13
31886,34,,4,23
31887,34,,4,3
31889,,1,4,13
31890,,,,2
31891
31892,,4,3,13
31893,,,,13
31894
31895
31896,,4,4,13
31897,,,4,13
31898
31899
31900,,4,,13
31901,,,,13
31902
31903
31905,,,,1
31906,,2,4,23
31907
31908,,4,3,23
31909
31910,,,,23
31911
31912,,4,4,23
31913
31914,,,4,23
31915
31916,,4,,23
31917
31918,,,,23
31919
31921,,1,,1
31922,,2,,2
31923
31924,,4,3,3
31925
31926
31927
31928,,4,4,3
31929
31930
31931
31932,,4,,3
31933
31934
31935
31937,,,,13
31938,,,,23
31939,,,,3
31941,3,,,13
31942,3,,,23
31943,3,,,3
31945,4,,,13
31946,4,,,23
31947,4,,,3
31949,34,,,13
31950,34,,,23
31951,34,,,3
31953,,1,,13
31954,,,,2
31955
31956,,34,3,13
31957,,,,13
31958
31959
31960,,34,4,13
31961,,,,13
31962
31963
31964,,34,,13
31965,,,,13
31966
31967
31969,,,,1
31970,,2,,23
31971
31972,,34,3,23
31973
31974,,,,23
31975
31976,,34,4,23
31977
31978,,,,23
31979
31980,,34,,23
31981
31982,,,,23
31983
31985,,1,,1
31986,,2,,2
31987
31988,,34,3,3
31989
31990
31991
31992,,34,4,3
31993
31994
31995
31996,,34,,3
31997
31998
31999
32018,,,13,12
32019,1,,13,12
32020,,,13,13
32021,1,,13,13
32022,,,13,1
32023,1,,13,1
32024,,,14,13
32025,1,,14,13
32026,,,1,1
32027,1,,1,1
32028,,,1,13
32029,1,,1,13
32030,,,1,1
32031,1,,1,1
32033,,,13,12
32035,2,,13,12
32036,,,13,23
32037,,,13,2
32038,2,,13,23
32039,2,,13,2
32040,,,4,2
32041,,,,2
32042,2,,4,2
32043,2,,,2
32044,,,,2
32045,,,,2
32046,2,,,2
32047,2,,,2
32049,,1,13,12
32050,,2,13,12
32051,,,13,12
32052,,,13,3
32053,,,13,
32054,,,13,
32055,,,13,
32056,,,4,
32057
32058
32059
32060
32061
32062
32063
32065,,,13,13
32066,,,13,23
32067,,,13,3
32069,3,,13,13
32070,3,,13,23
32071,3,,13,3
32072,,,34,13
32073,,,3,13
32074,,,3,3
32075,,,3,3
32076,3,,34,13
32077,3,,3,13
32078,3,,3,3
32079,3,,3,3
32081,,1,13,13
32082,,,13,2
32083,,,13,
32084,,3,13,13
32085,,,13,13
32086,,,13,
32087,,,13,
32088,,,4,13
32089,,,,13
32090
32091
32092,,,,13
32093,,,,13
32094
32095
32097,,,13,1
32098,,2,13,23
32099,,,13,
32100,,3,13,23
32101,,,13,
32102,,,13,23
32103,,,13,
32104,,,4,
32105
32106
32107
32108
32109
32110
32111
32113,,1,13,1
32114,,2,13,2
32115,,,13,
32116,,3,13,3
32117,,,13,
32118,,,13,
32119,,,13,
32120,,,4,
32121
32122
32123
32124
32125
32126
32127
32129,,,14,13
32130,,,4,2
32131,,,4,
32132,,,34,13
32133,,,4,13
32134,,,4,
32135,,,4,
32137,4,,14,13
32138,4,,4,2
32139,4,,4,
32140,4,,34,13
32141,4,,4,13
32142,4,,4,
32143,4,,4,
32145,,1,14,13
32146,,,,2
32147
32148,,,3,13
32149,,,,13
32150
32151
32152,,4,14,13
32153,,,14,13
32154
32155
32156,,,,13
32157,,,,13
32158
32159
32161,,,1,1
32162,,2,4,2
32163
32164,,,3,3
32165
32166
32167
32168,,4,4,2
32169
32170,,,4,2
32171
32172
32173
32174
32175
32177,,1,1,1
32178,,2,,2
32179
32180,,,3,3
32181
32182
32183
32184,,4,4,
32185
32186
32187
32188
32189
32190
32191
32193,,,1,13
32194,,,,2
32195
32196,,3,34,13
32197,,,,13
32198
32199
32200,,4,34,13
32201,,,,13
32202
32203
32204,,,34,13
32205,,,,13
32206
32207
32209,,1,1,13
32210,,,,2
32211
32212,,3,3,13
32213,,,,13
32214
32215
32216,,4,4,13
32217,,,,13
32218
32219
32220,,,,13
32221,,,,13
32222
32223
32225,,,1,1
32226,,2,,2
32227
32228,,3,3,3
32229
32230
32231
32232,,4,4,
32233
32234
32235
32236
32237
32238
32239
32241,,1,1,1
32242,,2,,2
32243
32244,,3,3,3
32245
32246
32247
32248,,4,4,
32249
32250
32251
32252
32253
32254
32255
32274,,,23,12
32275,1,,23,12
32276,,,23,13
32277,1,,23,13
32278,,,23,1
32279,1,,23,1
32280,,,4,1
32281,1,,4,1
32282,,,,1
32283,1,,,1
32284,,,,1
32285,1,,,1
32286,,,,1
32287,1,,,1
32289,,,23,12
32291,2,,23,12
32292,,,23,23
32293,,,23,2
32294,2,,23,23
32295,2,,23,2
32296,,,24,23
32297,,,2,2
32298,2,,24,23
32299,2,,2,2
32300,,,2,23
32301,,,2,2
32302,2,,2,23
32303,2,,2,2
32305,,1,23,12
32306,,2,23,12
32307,,,23,12
32308,,,23,3
32309,,,23,
32310,,,23,
32311,,,23,
32312,,,4,
32313
32314
32315
32316
32317
32318
32319
32321,,,23,13
32322,,,23,23
32323,,,23,3
32325,3,,23,13
32326,3,,23,23
32327,3,,23,3
32328,,,34,23
32329,,,3,3
32330,,,3,23
32331,,,3,3
32332,3,,34,23
32333,3,,3,3
32334,3,,3,23
32335,3,,3,3
32337,,1,23,13
32338,,,23,2
32339,,,23,
32340,,3,23,13
32341,,,23,13
32342,,,23,
32343,,,23,
32344,,,4,
32345
32346
32347
32348
32349
32350
32351
32353,,,23,1
32354,,2,23,23
32355,,,23,
32356,,3,23,23
32357,,,23,
32358,,,23,23
32359,,,23,
32360,,,4,23
32361
32362,,,,23
32363
32364,,,,23
32365
32366,,,,23
32367
32369,,1,23,1
32370,,2,23,2
32371,,,23,
32372,,3,23,3
32373,,,23,
32374,,,23,
32375,,,23,
32376,,,4,
32377
32378
32379
32380
32381
32382
32383
32385,,,4,1
32386,,,24,23
32387,,,4,
32388,,,34,23
32389,,,4,
32390,,,4,23
32391,,,4,
32393,4,,4,1
32394,4,,24,23
32395,4,,4,
32396,4,,34,23
32397,4,,4,
32398,4,,4,23
32399,4,,4,
32401,,1,4,1
32402,,,2,2
32403
32404,,,3,3
32405
32406
32407
32408,,4,4,1
32409,,,4,1
32410
32411
32412
32413
32414
32415
32417,,,,1
32418,,2,24,23
32419
32420,,,3,23
32421
32422,,,,23
32423
32424,,4,24,23
32425
32426,,,24,23
32427
32428,,,,23
32429
32430,,,,23
32431
32433,,1,,1
32434,,2,2,2
32435
32436,,,3,3
32437
32438
32439
32440,,4,4,
32441
32442
32443
32444
32445
32446
32447
32449,,,,1
32450,,,2,23
32451
32452,,3,34,23
32453
32454,,,,23
32455
32456,,4,34,23
32457
32458,,,,23
32459
32460,,,34,23
32461
32462,,,,23
32463
32465,,1,,1
32466,,,2,2
32467
32468,,3,3,3
32469
32470
32471
32472,,4,4,
32473
32474
32475
32476
32477
32478
32479
32481,,,,1
32482,,2,2,23
32483
32484,,3,3,23
32485
32486,,,,23
32487
32488,,4,4,23
32489
32490,,,,23
32491
32492,,,,23
32493
32494,,,,23
32495
32497,,1,,1
32498,,2,2,2
32499
32500,,3,3,3
32501
32502
32503
32504,,4,4,
32505
32506
32507
32508
32509
32510
32511
32530,,,123,12
32531,1,,123,12
32532,,,123,13
32533,1,,123,13
32534,,,123,1
32535,1,,123,1
32536,,,14,1
32537,1,,14,1
32538,,,1,1
32539,1,,1,1
32540,,,1,1
32541,1,,1,1
32542,,,1,1
32543,1,,1,1
32545,,,123,12
32547,2,,123,12
32548,,,123,23
32549,,,123,2
32550,2,,123,23
32551,2,,123,2
32552,,,24,2
32553,,,2,2
32554,2,,24,2
32555,2,,2,2
32556,,,2,2
32557,,,2,2
32558,2,,2,2
32559,2,,2,2
32561,,1,123,12
32562,,2,123,12
32563,,,123,12
32564,,,123,3
32565,,,123,
32566,,,123,
32567,,,123,
32568,,,4,
32569
32570
32571
32572
32573
32574
32575
32577,,,123,13
32578,,,123,23
32579,,,123,3
32581,3,,123,13
32582,3,,123,23
32583,3,,123,3
32584,,,34,3
32585,,,3,3
32586,,,3,3
32587,,,3,3
32588,3,,34,3
32589,3,,3,3
32590,3,,3,3
32591,3,,3,3
32593,,1,123,13
32594,,,123,2
32595,,,123,
32596,,3,123,13
32597,,,123,13
32598,,,123,
32599,,,123,
32600,,,4,
32601
32602
32603
32604
32605
32606
32607
32609,,,123,1
32610,,2,123,23
32611,,,123,
32612,,3,123,23
32613,,,123,
32614,,,123,23
32615,,,123,
32616,,,4,
32617
32618
32619
32620
32621
32622
32623
32625,,1,123,1
32626,,2,123,2
32627,,,123,
32628,,3,123,3
32629,,,123,
32630,,,123,
32631,,,123,
32632,,,4,
32633
32634
32635
32636
32637
32638
32639
32641,,,14,1
32642,,,24,2
32643,,,4,
32644,,,34,3
32645,,,4,
32646,,,4,
32647,,,4,
32649,4,,14,1
32650,4,,24,2
32651,4,,4,
32652,4,,34,3
32653,4,,4,
32654,4,,4,
32655,4,,4,
32657,,1,14,1
32658,,,2,2
32659
32660,,,3,3
32661
32662
32663
32664,,4,14,1
32665,,,14,1
32666
32667
32668
32669
32670
32671
32673,,,1,1
32674,,2,24,2
32675
32676,,,3,3
32677
32678
32679
32680,,4,24,2
32681
32682,,,24,2
32683
32684
32685
32686
32687
32689,,1,1,1
32690,,2,2,2
32691
32692,,,3,3
32693
32694
32695
32696,,4,4,
32697
32698
32699
32700
32701
32702
32703
32705,,,1,1
32706,,,2,2
32707
32708,,3,34,3
32709
32710
32711
32712,,4,34,3
32713
32714
32715
32716,,,34,3
32717
32718
32719
32721,,1,1,1
32722,,,2,2
32723
32724,,3,3,3
32725
32726
32727
32728,,4,4,
32729
32730
32731
32732
32733
32734
32735
32737,,,1,1
32738,,2,2,2
32739
32740,,3,3,3
32741
32742
32743
32744,,4,4,
32745
32746
32747
32748
32749
32750
32751
32753,,1,1,1
32754,,2,2,2
32755
32756,,3,3,3
32757
32758
32759
32760,,4,4,
32761
32762
32763
32764
32765
32766
32767
33060
33061,1,,,
33062,2,,,
33063,12,,,
33068,4,,,
33069,14,,,
33070,24,,,
33071,124,,,
33076,,1,,
33077,1,1,,
33078,2,1,,
33079,12,1,,
33084,4,1,,
33085,14,1,,
33086,24,1,,
33087,124,1,,
33090
33091,1,,,
33094,3,,,
33095,13,,,
33098,4,,,
33099,14,,,
33102,34,,,
33103,134,,,
33106,,1,,
33107,1,1,,
33110,3,1,,
33111,13,1,,
33114,4,1,,
33115,14,1,,
33118,34,1,,
33119,134,1,,
33122,,2,,
33123,1,2,,
33124,,3,,
33125,1,3,,
33126
33127,1,,,
33130,4,2,,
33131,14,2,,
33132,4,3,,
33133,14,3,,
33134,4,,,
33135,14,,,
33138,,12,,
33139,1,12,,
33140,,13,,
33141,1,13,,
33142,,1,,
33143,1,1,,
33146,4,12,,
33147,14,12,,
33148,4,13,,
33149,14,13,,
33150,4,1,,
33151,14,1,,
33188,,4,,
33189,1,4,,
33190,2,4,,
33191,12,4,,
33196,4,4,,
33197,14,4,,
33198,24,4,,
33199,124,4,,
33204,,14,,
33205,1,14,,
33206,2,14,,
33207,12,14,,
33212,4,14,,
33213,14,14,,
33214,24,14,,
33215,124,14,,
33218,,4,,
33219,1,4,,
33222,3,4,,
33223,13,4,,
33226,4,4,,
33227,14,4,,
33230,34,4,,
33231,134,4,,
33234,,14,,
33235,1,14,,
33238,3,14,,
33239,13,14,,
33242,4,14,,
33243,14,14,,
33246,34,14,,
33247,134,14,,
33250,,24,,
33251,1,24,,
33252,,34,,
33253,1,34,,
33254,,4,,
33255,1,4,,
33258,4,24,,
33259,14,24,,
33260,4,34,,
33261,14,34,,
33262,4,4,,
33263,14,4,,
33266,,124,,
33267,1,124,,
33268,,134,,
33269,1,134,,
33270,,14,,
33271,1,14,,
33274,4,124,,
33275,14,124,,
33276,4,134,,
33277,14,134,,
33278,4,14,,
33279,14,14,,
33300
33301,1,,,
33302,2,,,
33303,12,,,
33308,4,,,
33309,14,,,
33310,24,,,
33311,124,,,
33332,,2,,
33333,1,2,,
33334,2,2,,
33335,12,2,,
33340,4,2,,
33341,14,2,,
33342,24,2,,
33343,124,2,,
33345
33347,2,,,
33349,3,,,
33351,23,,,
33353,4,,,
33355,24,,,
33357,34,,,
33359,234,,,
33361,,1,,
33363,2,1,,
33364,,3,,
33365
33366,2,3,,
33367,2,,,
33369,4,1,,
33371,24,1,,
33372,4,3,,
33373,4,,,
33374,24,3,,
33375,24,,,
33377,,2,,
33379,2,2,,
33381,3,2,,
33383,23,2,,
33385,4,2,,
33387,24,2,,
33389,34,2,,
33391,234,2,,
33393,,12,,
33395,2,12,,
33396,,23,,
33397,,2,,
33398,2,23,,
33399,2,2,,
33401,4,12,,
33403,24,12,,
33404,4,23,,
33405,4,2,,
33406,24,23,,
33407,24,2,,
33428,,4,,
33429,1,4,,
33430,2,4,,
33431,12,4,,
33436,4,4,,
33437,14,4,,
33438,24,4,,
33439,124,4,,
33460,,24,,
33461,1,24,,
33462,2,24,,
33463,12,24,,
33468,4,24,,
33469,14,24,,
33470,24,24,,
33471,124,24,,
33473,,4,,
33475,2,4,,
33477,3,4,,
33479,23,4,,
33481,4,4,,
33483,24,4,,
33485,34,4,,
33487,234,4,,
33489,,14,,
33491,2,14,,
33492,,34,,
33493,,4,,
33494,2,34,,
33495,2,4,,
33497,4,14,,
33499,24,14,,
33500,4,34,,
33501,4,4,,
33502,24,34,,
33503,24,4,,
33505,,24,,
33507,2,24,,
33509,3,24,,
33511,23,24,,
33513,4,24,,
33515,24,24,,
33517,34,24,,
33519,234,24,,
33521,,124,,
33523,2,124,,
33524,,234,,
33525,,24,,
33526,2,234,,
33527,2,24,,
33529,4,124,,
33531,24,124,,
33532,4,234,,
33533,4,24,,
33534,24,234,,
33535,24,24,,
33556,,,1,
33557,1,,1,
33558,2,,1,
33559,12,,1,
33564,4,,1,
33565,14,,1,
33566,24,,1,
33567,124,,1,
33572,,,2,
33573,1,,2,
33574,2,,2,
33575,12,,2,
33580,4,,2,
33581,14,,2,
33582,24,,2,
33583,124,,2,
33588
33589,1,,,
33590,2,,,
33591,12,,,
33596,4,,,
33597,14,,,
33598,24,,,
33599,124,,,
33601,,,1,
33602,,,2,
33603
33605,3,,1,
33606,3,,2,
33607,3,,,
33609,4,,1,
33610,4,,2,
33611,4,,,
33613,34,,1,
33614,34,,2,
33615,34,,,
33617,,1,1,
33618,,1,2,
33619,,1,,
33620,,3,1,
33621,,,1,
33622
33623
33625,4,1,1,
33626,4,1,2,
33627,4,1,,
33628,4,3,1,
33629,4,,1,
33630,4,,,
33631,4,,,
33633,,2,1,
33634,,2,2,
33635,,2,,
33636,,3,2,
33637
33638,,,2,
33639
33641,4,2,1,
33642,4,2,2,
33643,4,2,,
33644,4,3,2,
33645,4,,,
33646,4,,2,
33647,4,,,
33649,,12,1,
33650,,12,2,
33651,,12,,
33652,,3,,
33653
33654
33655
33657,4,12,1,
33658,4,12,2,
33659,4,12,,
33660,4,3,,
33661,4,,,
33662,4,,,
33663,4,,,
33684,,4,1,
33685,1,4,1,
33686,2,4,1,
33687,12,4,1,
33692,4,4,1,
33693,14,4,1,
33694,24,4,1,
33695,124,4,1,
33700,,4,2,
33701,1,4,2,
33702,2,4,2,
33703,12,4,2,
33708,4,4,2,
33709,14,4,2,
33710,24,4,2,
33711,124,4,2,
33716,,4,,
33717,1,4,,
33718,2,4,,
33719,12,4,,
33724,4,4,,
33725,14,4,,
33726,24,4,,
33727,124,4,,
33729,,4,1,
33730,,4,2,
33731,,4,,
33733,3,4,1,
33734,3,4,2,
33735,3,4,,
33737,4,4,1,
33738,4,4,2,
33739,4,4,,
33741,34,4,1,
33742,34,4,2,
33743,34,4,,
33745,,14,1,
33746,,14,2,
33747,,14,,
33748,,34,1,
33749,,4,1,
33750,,4,,
33751,,4,,
33753,4,14,1,
33754,4,14,2,
33755,4,14,,
33756,4,34,1,
33757,4,4,1,
33758,4,4,,
33759,4,4,,
33761,,24,1,
33762,,24,2,
33763,,24,,
33764,,34,2,
33765,,4,,
33766,,4,2,
33767,,4,,
33769,4,24,1,
33770,4,24,2,
33771,4,24,,
33772,4,34,2,
33773,4,4,,
33774,4,4,2,
33775,4,4,,
33777,,124,1,
33778,,124,2,
33779,,124,,
33780,,34,,
33781,,4,,
33782,,4,,
33783,,4,,
33785,4,124,1,
33786,4,124,2,
33787,4,124,,
33788,4,34,,
33789,4,4,,
33790,4,4,,
33791,4,4,,
33810
33811,1,,,
33814,3,,,
33815,13,,,
33818,4,,,
33819,14,,,
33822,34,,,
33823,134,,,
33825
33827,2,,,
33829,3,,,
33831,23,,,
33833,4,,,
33835,24,,,
33837,34,,,
33839,234,,,
33841,,1,,
33842,,2,,
33843
33845,3,1,,
33846,3,2,,
33847,3,,,
33849,4,1,,
33850,4,2,,
33851,4,,,
33853,34,1,,
33854,34,2,,
33855,34,,,
33874,,3,,
33875,1,3,,
33878,3,3,,
33879,13,3,,
33882,4,3,,
33883,14,3,,
33886,34,3,,
33887,134,3,,
33889,,3,,
33891,2,3,,
33893,3,3,,
33895,23,3,,
33897,4,3,,
33899,24,3,,
33901,34,3,,
33903,234,3,,
33905,,13,,
33906,,23,,
33907,,3,,
33909,3,13,,
33910,3,23,,
33911,3,3,,
33913,4,13,,
33914,4,23,,
33915,4,3,,
33917,34,13,,
33918,34,23,,
33919,34,3,,
33938,,4,,
33939,1,4,,
33942,3,4,,
33943,13,4,,
33946,4,4,,
33947,14,4,,
33950,34,4,,
33951,134,4,,
33953,,4,,
33955,2,4,,
33957,3,4,,
33959,23,4,,
33961,4,4,,
33963,24,4,,
33965,34,4,,
33967,234,4,,
33969,,14,,
33970,,24,,
33971,,4,,
33973,3,14,,
33974,3,24,,
33975,3,4,,
33977,4,14,,
33978,4,24,,
33979,4,4,,
33981,34,14,,
33982,34,24,,
33983,34,4,,
34002,,34,,
34003,1,34,,
34006,3,34,,
34007,13,34,,
34010,4,34,,
34011,14,34,,
34014,34,34,,
34015,134,34,,
34017,,34,,
34019,2,34,,
34021,3,34,,
34023,23,34,,
34025,4,34,,
34027,24,34,,
34029,34,34,,
34031,234,34,,
34033,,134,,
34034,,234,,
34035,,34,,
34037,3,134,,
34038,3,234,,
34039,3,34,,
34041,4,134,,
34042,4,234,,
34043,4,34,,
34045,34,134,,
34046,34,234,,
34047,34,34,,
34066,,,1,
34067,1,,1,
34070,3,,1,
34071,13,,1,
34074,4,,1,
34075,14,,1,
34078,34,,1,
34079,134,,1,
34081,,,1,
34083,2,,1,
34084,,,3,
34085
34086,2,,3,
34087,2,,,
34089,4,,1,
34091,24,,1,
34092,4,,3,
34093,4,,,
34094,24,,3,
34095,24,,,
34097,,1,1,
34098,,2,1,
34099,,,1,
34100,,1,3,
34101,,1,,
34102
34103
34105,4,1,1,
34106,4,2,1,
34107,4,,1,
34108,4,1,3,
34109,4,1,,
34110,4,,,
34111,4,,,
34114,,,3,
34115,1,,3,
34118,3,,3,
34119,13,,3,
34122,4,,3,
34123,14,,3,
34126,34,,3,
34127,134,,3,
34130
34131,1,,,
34134,3,,,
34135,13,,,
34138,4,,,
34139,14,,,
34142,34,,,
34143,134,,,
34145,,3,1,
34146,,2,3,
34147
34148,,3,3,
34149,,3,,
34150,,,3,
34151
34153,4,3,1,
34154,4,2,3,
34155,4,,,
34156,4,3,3,
34157,4,3,,
34158,4,,3,
34159,4,,,
34161,,13,1,
34162,,2,,
34163
34164,,13,3,
34165,,13,,
34166
34167
34169,4,13,1,
34170,4,2,,
34171,4,,,
34172,4,13,3,
34173,4,13,,
34174,4,,,
34175,4,,,
34194,,4,1,
34195,1,4,1,
34198,3,4,1,
34199,13,4,1,
34202,4,4,1,
34203,14,4,1,
34206,34,4,1,
34207,134,4,1,
34209,,4,1,
34211,2,4,1,
34212,,4,3,
34213,,4,,
34214,2,4,3,
34215,2,4,,
34217,4,4,1,
34219,24,4,1,
34220,4,4,3,
34221,4,4,,
34222,24,4,3,
34223,24,4,,
34225,,14,1,
34226,,24,1,
34227,,4,1,
34228,,14,3,
34229,,14,,
34230,,4,,
34231,,4,,
34233,4,14,1,
34234,4,24,1,
34235,4,4,1,
34236,4,14,3,
34237,4,14,,
34238,4,4,,
34239,4,4,,
34242,,4,3,
34243,1,4,3,
34246,3,4,3,
34247,13,4,3,
34250,4,4,3,
34251,14,4,3,
34254,34,4,3,
34255,134,4,3,
34258,,4,,
34259,1,4,,
34262,3,4,,
34263,13,4,,
34266,4,4,,
34267,14,4,,
34270,34,4,,
34271,134,4,,
34273,,34,1,
34274,,24,3,
34275,,4,,
34276,,34,3,
34277,,34,,
34278,,4,3,
34279,,4,,
34281,4,34,1,
34282,4,24,3,
34283,4,4,,
34284,4,34,3,
34285,4,34,,
34286,4,4,3,
34287,4,4,,
34289,,134,1,
34290,,24,,
34291,,4,,
34292,,134,3,
34293,,134,,
34294,,4,,
34295,,4,,
34297,4,134,1,
34298,4,24,,
34299,4,4,,
34300,4,134,3,
34301,4,134,,
34302,4,4,,
34303,4,4,,
34322,,,2,
34323,1,,2,
34324,,,3,
34325,1,,3,
34326
34327,1,,,
34330,4,,2,
34331,14,,2,
34332,4,,3,
34333,14,,3,
34334,4,,,
34335,14,,,
34337,,,2,
34339,2,,2,
34341,3,,2,
34343,23,,2,
34345,4,,2,
34347,24,,2,
34349,34,,2,
34351,234,,2,
34353,,1,2,
34354,,2,2,
34355,,,2,
34356,,2,3,
34357
34358,,2,,
34359
34361,4,1,2,
34362,4,2,2,
34363,4,,2,
34364,4,2,3,
34365,4,,,
34366,4,2,,
34367,4,,,
34369,,,3,
34371,2,,3,
34373,3,,3,
34375,23,,3,
34377,4,,3,
34379,24,,3,
34381,34,,3,
34383,234,,3,
34385,,1,3,
34386,,3,2,
34387
34388,,3,3,
34389,,,3,
34390,,3,,
34391
34393,4,1,3,
34394,4,3,2,
34395,4,,,
34396,4,3,3,
34397,4,,3,
34398,4,3,,
34399,4,,,
34401
34403,2,,,
34405,3,,,
34407,23,,,
34409,4,,,
34411,24,,,
34413,34,,,
34415,234,,,
34417,,1,,
34418,,23,2,
34419
34420,,23,3,
34421
34422,,23,,
34423
34425,4,1,,
34426,4,23,2,
34427,4,,,
34428,4,23,3,
34429,4,,,
34430,4,23,,
34431,4,,,
34450,,4,2,
34451,1,4,2,
34452,,4,3,
34453,1,4,3,
34454,,4,,
34455,1,4,,
34458,4,4,2,
34459,14,4,2,
34460,4,4,3,
34461,14,4,3,
34462,4,4,,
34463,14,4,,
34465,,4,2,
34467,2,4,2,
34469,3,4,2,
34471,23,4,2,
34473,4,4,2,
34475,24,4,2,
34477,34,4,2,
34479,234,4,2,
34481,,14,2,
34482,,24,2,
34483,,4,2,
34484,,24,3,
34485,,4,,
34486,,24,,
34487,,4,,
34489,4,14,2,
34490,4,24,2,
34491,4,4,2,
34492,4,24,3,
34493,4,4,,
34494,4,24,,
34495,4,4,,
34497,,4,3,
34499,2,4,3,
34501,3,4,3,
34503,23,4,3,
34505,4,4,3,
34507,24,4,3,
34509,34,4,3,
34511,234,4,3,
34513,,14,3,
34514,,34,2,
34515,,4,,
34516,,34,3,
34517,,4,3,
34518,,34,,
34519,,4,,
34521,4,14,3,
34522,4,34,2,
34523,4,4,,
34524,4,34,3,
34525,4,4,3,
34526,4,34,,
34527,4,4,,
34529,,4,,
34531,2,4,,
34533,3,4,,
34535,23,4,,
34537,4,4,,
34539,24,4,,
34541,34,4,,
34543,234,4,,
34545,,14,,
34546,,234,2,
34547,,4,,
34548,,234,3,
34549,,4,,
34550,,234,,
34551,,4,,
34553,4,14,,
34554,4,234,2,
34555,4,4,,
34556,4,234,3,
34557,4,4,,
34558,4,234,,
34559,4,4,,
34578,,,12,
34579,1,,12,
34580,,,13,
34581,1,,13,
34582,,,1,
34583,1,,1,
34586,4,,12,
34587,14,,12,
34588,4,,13,
34589,14,,13,
34590,4,,1,
34591,14,,1,
34593,,,12,
34595,2,,12,
34596,,,23,
34597,,,2,
34598,2,,23,
34599,2,,2,
34601,4,,12,
34603,24,,12,
34604,4,,23,
34605,4,,2,
34606,24,,23,
34607,24,,2,
34609,,1,12,
34610,,2,12,
34611,,,12,
34612,,,3,
34613
34614
34615
34617,4,1,12,
34618,4,2,12,
34619,4,,12,
34620,4,,3,
34621,4,,,
34622,4,,,
34623,4,,,
34625,,,13,
34626,,,23,
34627,,,3,
34629,3,,13,
34630,3,,23,
34631,3,,3,
34633,4,,13,
34634,4,,23,
34635,4,,3,
34637,34,,13,
34638,34,,23,
34639,34,,3,
34641,,1,13,
34642,,,2,
34643
34644,,3,13,
34645,,,13,
34646
34647
34649,4,1,13,
34650,4,,2,
34651,4,,,
34652,4,3,13,
34653,4,,13,
34654,4,,,
34655,4,,,
34657,,,1,
34658,,2,23,
34659
34660,,3,23,
34661
34662,,,23,
34663
34665,4,,1,
34666,4,2,23,
34667,4,,,
34668,4,3,23,
34669,4,,,
34670,4,,23,
34671,4,,,
34673,,1,1,
34674,,2,2,
34675
34676,,3,3,
34677
34678
34679
34681,4,1,1,
34682,4,2,2,
34683,4,,,
34684,4,3,3,
34685,4,,,
34686,4,,,
34687,4,,,
34706,,4,12,
34707,1,4,12,
34708,,4,13,
34709,1,4,13,
34710,,4,1,
34711,1,4,1,
34714,4,4,12,
34715,14,4,12,
34716,4,4,13,
34717,14,4,13,
34718,4,4,1,
34719,14,4,1,
34721,,4,12,
34723,2,4,12,
34724,,4,23,
34725,,4,2,
34726,2,4,23,
34727,2,4,2,
34729,4,4,12,
34731,24,4,12,
